index,method,seed,energy,energy_diverse,cost,diversity,n_modes,round,k
367,mf_random,2,4.4294686,4.328724050521851,2979.0,0.1474065292192376,7,5,10
368,mf_random,2,4.4294686,4.328724050521851,3451.5,0.1474065292192376,7,6,10
369,mf_random,2,4.4747043,4.396917390823364,3930.0,0.1472247003708381,7,7,10
370,mf_random,2,4.4856286,4.396917390823364,4401.5,0.23294075469154357,6,8,10
371,mf_random,2,4.4856286,4.396917390823364,4888.5,0.23294075469154357,6,9,10
372,mf_random,2,4.5815325,4.520686388015747,5200.5,0.23525533494401657,6,10,10
373,mf_random,2,4.6034317,4.573685932159424,5714.0,0.23745620783831412,6,11,10
374,mf_random,2,4.7828193,4.7755042552948,6278.0,0.0956380911810491,8,12,10
375,mf_random,2,4.8940225,4.894022035598755,6735.5,0.037409597854516544,10,13,10
376,mf_random,2,4.8940225,4.894022035598755,7218.0,0.037409597854516544,10,14,10
377,mf_random,2,4.8958516,4.895851278305054,7674.5,0.048875206320125,10,15,10
378,mf_random,2,5.061252,5.061252117156982,8159.0,0.041334463598008526,10,16,10
379,mf_random,2,5.061252,5.061252117156982,8654.0,0.041334463598008526,10,17,10
380,mf_random,2,5.061252,5.061252117156982,9035.5,0.041334463598008526,10,18,10
381,mf_random,2,5.061252,5.061252117156982,9561.5,0.041334463598008526,10,19,10
382,mf_random,2,5.061252,5.061252117156982,10016.5,0.041334463598008526,10,20,10
383,mf_random,2,5.1564207,5.156420564651489,10542.5,0.034202108570588266,10,21,10
384,mf_random,2,5.1564207,5.156420564651489,11087.5,0.034202108570588266,10,22,10
385,mf_random,2,5.1564207,5.156420564651489,11604.0,0.034202108570588266,10,23,10
386,mf_random,2,5.2287245,5.228724193572998,12069.5,0.03571223830196,10,24,10
387,mf_random,2,5.3308387,5.33083872795105,12486.0,0.04063376445044068,10,25,10
388,mf_random,2,5.82561,5.8256096839904785,13005.5,0.04029390684313397,10,26,10
389,mf_random,2,5.8886256,5.888625526428223,13484.5,0.05732524060547828,10,27,10
390,mf_random,2,5.8886256,5.888625526428223,14010.5,0.05732524060547828,10,28,10
391,mf_random,2,5.891895,5.8918946266174315,14368.5,0.058234593798425,10,29,10
392,mf_random,2,5.891895,5.8918946266174315,14787.5,0.058234593798425,10,30,10
393,mf_random,2,5.891895,5.8918946266174315,15202.0,0.058234593798425,10,31,10
394,mf_random,2,5.891895,5.8918946266174315,15624.5,0.058234593798425,10,32,10
395,mf_random,2,5.891895,5.8918946266174315,16119.0,0.058234593798425,10,33,10
396,mf_random,2,5.917268,5.917267799377441,16494.5,0.05097034670189988,10,34,10
397,mf_random,2,5.917268,5.917267799377441,16998.0,0.05097034670189988,10,35,10
398,mf_random,2,5.917268,5.917267799377441,17317.0,0.05097034670189988,10,36,10
399,mf_random,2,5.917268,5.917267799377441,17753.0,0.05097034670189988,10,37,10
400,mf_random,2,5.917268,5.917267799377441,18254.0,0.05097034670189988,10,38,10
401,mf_random,2,5.94199,5.94199013710022,18757.0,0.04250384374112666,10,39,10
402,mf_random,2,6.018416,6.0184155941009525,19281.0,0.04261494308634265,10,40,10
403,mf_random,2,6.018416,6.0184155941009525,19713.0,0.04261494308634265,10,41,10
404,mf_random,2,2.1742449,2.1025291442871095,500.0,0.05848198944548641,43,0,50
405,mf_random,2,2.7116165,2.6803611278533936,1044.5,0.0607537216000993,43,1,50
406,mf_random,2,2.9928124,2.9403971004486085,1534.5,0.05565578777465015,45,2,50
407,mf_random,2,3.0865498,3.0413277912139893,2008.5,0.04415328301019272,47,3,50
408,mf_random,2,3.3290644,3.21350634098053,2450.0,0.045484858301703325,46,4,50
409,mf_random,2,3.4952226,3.391227374076843,2979.0,0.044625358147221066,46,5,50
410,mf_random,2,3.5531995,3.4537123107910155,3451.5,0.04609898791070878,44,6,50
411,mf_random,2,3.605425,3.5087538719177247,3930.0,0.04611781919655767,45,7,50
412,mf_random,2,3.7098682,3.5701404142379762,4401.5,0.051477649342829515,45,8,50
413,mf_random,2,3.7247534,3.592318601608276,4888.5,0.05151093288841679,45,9,50
414,mf_random,2,3.7838411,3.657729034423828,5200.5,0.05191209217057185,44,10,50
415,mf_random,2,3.8435495,3.724379901885986,5714.0,0.049852738838922966,45,11,50
416,mf_random,2,3.9336758,3.8204998064041136,6278.0,0.051240956636221656,45,12,50
417,mf_random,2,4.0144444,3.9062339639663697,6735.5,0.05032664981932003,45,13,50
418,mf_random,2,4.0484295,3.9439163494110105,7218.0,0.0479373279819214,45,14,50
419,mf_random,2,4.083233,3.981107177734375,7674.5,0.04811189895851589,45,15,50
420,mf_random,2,4.221709,4.138488545417785,8159.0,0.0488569463132271,45,16,50
421,mf_random,2,4.239357,4.138488545417785,8654.0,0.051490791275135554,44,17,50
422,mf_random,2,4.2590117,4.161648054122924,9035.5,0.052365332714794384,44,18,50
423,mf_random,2,4.2590117,4.161648054122924,9561.5,0.052365332714794384,44,19,50
424,mf_random,2,4.2808437,4.1700927972793576,10016.5,0.056967288172436514,43,20,50
425,mf_random,2,4.3255997,4.222522258758545,10542.5,0.05393683912101655,43,21,50
426,mf_random,2,4.342561,4.241281681060791,11087.5,0.05284016028243495,43,22,50
427,mf_random,2,4.368574,4.257152123451233,11604.0,0.059913207649015116,42,23,50
428,mf_random,2,4.41538,4.307930021286011,12069.5,0.058626680330083725,42,24,50
429,mf_random,2,4.4746184,4.3732497596740725,12486.0,0.059227582098619516,42,25,50
430,mf_random,2,4.6329665,4.5421914386749265,13005.5,0.06065942578251252,43,26,50
431,mf_random,2,4.669288,4.5854161882400515,13484.5,0.06098715853802021,43,27,50
432,mf_random,2,4.691896,4.613119382858276,14010.5,0.06060287590845465,43,28,50
433,mf_random,2,4.7538147,4.683542799949646,14368.5,0.06269707950979732,43,29,50
434,mf_random,2,4.7538147,4.683542799949646,14787.5,0.06269707950979732,43,30,50
435,mf_random,2,4.762829,4.683874402046204,15202.0,0.06768410387328029,42,31,50
436,mf_random,2,4.7769017,4.684064302444458,15624.5,0.08156450722532997,40,32,50
437,mf_random,2,4.8054423,4.71992063999176,16119.0,0.0809985403447818,40,33,50
438,mf_random,2,4.8559,4.7848086643219,16494.5,0.08945327031751019,39,34,50
439,mf_random,2,4.8559,4.7848086643219,16998.0,0.08945327031751019,39,35,50
440,mf_random,2,4.8574724,4.792955965995788,17317.0,0.0881787967106633,39,36,50
441,mf_random,2,4.875689,4.826057510375977,17753.0,0.10925131031583589,37,37,50
442,mf_random,2,4.875689,4.826057510375977,18254.0,0.10925131031583589,37,38,50
443,mf_random,2,4.90686,4.868079509735107,18757.0,0.10795523812935615,37,39,50
444,mf_random,2,4.942957,4.909732389450073,19281.0,0.10964556106951756,37,40,50
445,mf_random,2,4.942957,4.915054130554199,19713.0,0.10964556106951756,37,41,50
446,mf_random,2,1.3079611,0.7465552644059062,500.0,0.04633465439340559,81,0,100
447,mf_random,2,2.1382275,2.011436107158661,1044.5,0.052432419789818115,83,1,100
448,mf_random,2,2.5045173,2.3900254559516907,1534.5,0.05401134057631574,84,2,100
449,mf_random,2,2.6215305,2.5465149784088137,2008.5,0.052019999095926556,85,3,100
450,mf_random,2,2.8267374,2.7106982588768007,2450.0,0.05174404000275026,85,4,100
451,mf_random,2,2.9974477,2.8947974824905396,2979.0,0.05336019425563508,82,5,100
452,mf_random,2,3.076876,2.9788132882118226,3451.5,0.05066725280493199,86,6,100
453,mf_random,2,3.1439207,3.0508011865615843,3930.0,0.046177823018955566,89,7,100
454,mf_random,2,3.2390587,3.118352618217468,4401.5,0.0480071550257658,87,8,100
455,mf_random,2,3.2603567,3.140506808757782,4888.5,0.04840182767752607,85,9,100
456,mf_random,2,3.3182437,3.198900671005249,5200.5,0.04905260354909943,83,10,100
457,mf_random,2,3.3714461,3.2547237205505373,5714.0,0.04752376235406609,82,11,100
458,mf_random,2,3.4377897,3.3288776516914367,6278.0,0.047693193671831995,82,12,100
459,mf_random,2,3.505088,3.406116037368774,6735.5,0.04793562314632727,83,13,100
460,mf_random,2,3.5356612,3.438405601978302,7218.0,0.047388248584710344,83,14,100
461,mf_random,2,3.5729172,3.477346544265747,7674.5,0.046634883459645615,83,15,100
462,mf_random,2,3.705108,3.6217322039604185,8159.0,0.04673596330626467,90,16,100
463,mf_random,2,3.7203646,3.6217322039604185,8654.0,0.04744179266314837,89,17,100
464,mf_random,2,3.7546663,3.666225528717041,9035.5,0.047288730032207224,91,18,100
465,mf_random,2,3.761525,3.676248109340668,9561.5,0.047479332505624236,91,19,100
466,mf_random,2,3.79397,3.699061560630798,10016.5,0.04812406229875453,90,20,100
467,mf_random,2,3.842925,3.7544891810417176,10542.5,0.04682971675613977,92,21,100
468,mf_random,2,3.863762,3.7802048540115356,11087.5,0.04464344798608782,93,22,100
469,mf_random,2,3.9053183,3.807618050575256,11604.0,0.046899283585315144,91,23,100
470,mf_random,2,3.9456267,3.850197253227234,12069.5,0.04842097341117144,91,24,100
471,mf_random,2,3.9944913,3.900747594833374,12486.0,0.04806624781599319,90,25,100
472,mf_random,2,4.1028194,4.0136291527748105,13005.5,0.048786837358592246,90,26,100
473,mf_random,2,4.1455097,4.057069354057312,13484.5,0.0494635761617459,89,27,100
474,mf_random,2,4.1692805,4.083572795391083,14010.5,0.05018069272154836,90,28,100
475,mf_random,2,4.218256,4.136339371204376,14368.5,0.051816346386886376,90,29,100
476,mf_random,2,4.2185225,4.138020415306091,14787.5,0.051555540321135844,90,30,100
477,mf_random,2,4.232536,4.14185772895813,15202.0,0.05305676488338471,88,31,100
478,mf_random,2,4.2596984,4.153980140686035,15624.5,0.05598685623376273,86,32,100
479,mf_random,2,4.2850304,4.181713237762451,16119.0,0.055452402312266,87,33,100
480,mf_random,2,4.3455133,4.241167805194855,16494.5,0.05630160809450754,86,34,100
481,mf_random,2,4.3468094,4.243850200176239,16998.0,0.05642512031435668,86,35,100
482,mf_random,2,4.3572288,4.2562348484992985,17317.0,0.05682336730127685,85,36,100
483,mf_random,2,4.4055057,4.2943481874465945,17753.0,0.06041157995896418,83,37,100
484,mf_random,2,4.4055057,4.294796626567841,18254.0,0.06041157995896418,83,38,100
485,mf_random,2,4.4355474,4.328398756980896,18757.0,0.05981588232679642,84,39,100
486,mf_random,2,4.460998,4.35659289598465,19281.0,0.06065077645137139,84,40,100
487,mf_random,2,4.4792275,4.379592297077179,19713.0,0.059624365165657285,86,41,100
488,mf_random,2,0.2746342,0.3732776322029531,500.0,0.03828926970906353,94,0,200
489,mf_random,2,1.2736322,0.7707526030950248,1044.5,0.04314905289910358,140,1,200
490,mf_random,2,1.8879193,1.5698576303198934,1534.5,0.0483785459508374,152,2,200
491,mf_random,2,2.0903552,1.8785908249020578,2008.5,0.04964146283351893,146,3,200
492,mf_random,2,2.3002272,2.094266400933266,2450.0,0.04797848243055299,150,4,200
493,mf_random,2,2.4919066,2.315561043024063,2979.0,0.05075301361491957,151,5,200
494,mf_random,2,2.5737553,2.4087956792116163,3451.5,0.05296925870605426,153,6,200
495,mf_random,2,2.6546655,2.5016636908054353,3930.0,0.056997272834027314,149,7,200
496,mf_random,2,2.7441053,2.5829916536808013,4401.5,0.05105870433857886,155,8,200
497,mf_random,2,2.775211,2.611748307943344,4888.5,0.05186117927131994,153,9,200
498,mf_random,2,2.8466852,2.6785592246055603,5200.5,0.0510062205696678,149,10,200
499,mf_random,2,2.9015384,2.729690560102463,5714.0,0.0534744342490127,145,11,200
500,mf_random,2,2.9547546,2.7916831469535826,6278.0,0.05467516601542885,141,12,200
501,mf_random,2,3.0169928,2.8768522441387177,6735.5,0.0504259391543721,152,13,200
502,mf_random,2,3.047441,2.916359895467758,7218.0,0.0513711090802147,153,14,200
503,mf_random,2,3.0858827,2.9636174499988557,7674.5,0.04786122475912058,160,15,200
504,mf_random,2,3.1966965,3.0911217594146727,8159.0,0.04627056636717441,169,16,200
505,mf_random,2,3.2079737,3.094180142879486,8654.0,0.04591598421426556,169,17,200
506,mf_random,2,3.2519393,3.1484420228004457,9035.5,0.04684152817139404,171,18,200
507,mf_random,2,3.2659392,3.1686544644832613,9561.5,0.04679095405786518,172,19,200
508,mf_random,2,3.297151,3.1968422603607176,10016.5,0.04729833131712222,172,20,200
509,mf_random,2,3.34742,3.2551034915447237,10542.5,0.046234578597348655,172,21,200
510,mf_random,2,3.3830285,3.29816556096077,11087.5,0.045711038949725155,173,22,200
511,mf_random,2,3.4292789,3.3363743901252745,11604.0,0.044052445518068306,173,23,200
512,mf_random,2,3.4700713,3.378673298358917,12069.5,0.0444465851492113,171,24,200
513,mf_random,2,3.5070689,3.4150143587589263,12486.0,0.045486553862333724,171,25,200
514,mf_random,2,3.5844812,3.4990730595588686,13005.5,0.04493402510241965,171,26,200
515,mf_random,2,3.628067,3.5383469247817994,13484.5,0.045888195300887086,172,27,200
516,mf_random,2,3.6511297,3.5630786955356597,14010.5,0.04645449846665356,174,28,200
517,mf_random,2,3.6942396,3.6100963175296785,14368.5,0.04704975694409039,177,29,200
518,mf_random,2,3.699404,3.616672070026398,14787.5,0.04708708967618613,177,30,200
519,mf_random,2,3.7130244,3.618814387321472,15202.0,0.04758634148635822,175,31,200
520,mf_random,2,3.7453387,3.6410423386096955,15624.5,0.04876339235788912,173,32,200
521,mf_random,2,3.7656837,3.6627349746227265,16119.0,0.0486932002264104,172,33,200
522,mf_random,2,3.8204541,3.716405643224716,16494.5,0.048895431287331786,172,34,200
523,mf_random,2,3.8243105,3.722715480327606,16998.0,0.04816229874857139,173,35,200
524,mf_random,2,3.840353,3.736403045654297,17317.0,0.0478971903336584,172,36,200
525,mf_random,2,3.8844202,3.769926521778107,17753.0,0.04964738730263224,172,37,200
526,mf_random,2,3.8886383,3.7754187893867495,18254.0,0.04959075585735184,172,38,200
527,mf_random,2,3.9154992,3.806122920513153,18757.0,0.04954552745441862,172,39,200
528,mf_random,2,3.939704,3.8303321635723115,19281.0,0.04984538488188822,172,40,200
529,mf_random,2,3.962022,3.856159018278122,19713.0,0.050294703856290424,172,41,200
530,mf_random,3,3.7312431,,469.5,,,0,1
531,mf_random,3,5.611378,,952.0,,,1,1
532,mf_random,3,5.611378,,1478.5,,,2,1
533,mf_random,3,5.611378,,1752.5,,,3,1
534,mf_random,3,5.611378,,2304.0,,,4,1
535,mf_random,3,5.611378,,2808.0,,,5,1
536,mf_random,3,5.611378,,3249.0,,,6,1
537,mf_random,3,5.611378,,3690.5,,,7,1
538,mf_random,3,5.611378,,4198.0,,,8,1
539,mf_random,3,6.9281898,,4524.0,,,9,1
540,mf_random,3,6.9281898,,5068.0,,,10,1
541,mf_random,3,6.9281898,,5524.5,,,11,1
542,mf_random,3,6.9281898,,5928.0,,,12,1
543,mf_random,3,6.9281898,,6372.0,,,13,1
544,mf_random,3,6.9281898,,6822.5,,,14,1
545,mf_random,3,6.9281898,,7061.5,,,15,1
546,mf_random,3,6.9281898,,7470.0,,,16,1
547,mf_random,3,6.9281898,,7715.0,,,17,1
548,mf_random,3,6.9281898,,8152.0,,,18,1
549,mf_random,3,6.9281898,,8736.0,,,19,1
550,mf_random,3,6.9281898,,9228.5,,,20,1
551,mf_random,3,6.9281898,,9623.0,,,21,1
552,mf_random,3,6.9281898,,10113.0,,,22,1
553,mf_random,3,6.9281898,,10650.5,,,23,1
554,mf_random,3,6.9281898,,11072.5,,,24,1
555,mf_random,3,6.9508886,,11571.0,,,25,1
556,mf_random,3,6.9508886,,12052.0,,,26,1
557,mf_random,3,6.9508886,,12591.0,,,27,1
558,mf_random,3,6.9508886,,13056.5,,,28,1
559,mf_random,3,6.9508886,,13502.5,,,29,1
560,mf_random,3,6.9508886,,14047.0,,,30,1
561,mf_random,3,6.9508886,,14539.0,,,31,1
562,mf_random,3,6.9508886,,14997.5,,,32,1
563,mf_random,3,6.9508886,,15563.5,,,33,1
564,mf_random,3,6.9508886,,16056.0,,,34,1
565,mf_random,3,6.9508886,,16453.0,,,35,1
566,mf_random,3,6.9508886,,16965.5,,,36,1
567,mf_random,3,6.9508886,,17495.5,,,37,1
568,mf_random,3,6.9508886,,17996.5,,,38,1
569,mf_random,3,6.9508886,,18461.0,,,39,1
570,mf_random,3,6.9508886,,18719.0,,,40,1
571,mf_random,3,6.9508886,,19036.5,,,41,1
572,mf_random,3,6.9508886,,19524.5,,,42,1
573,mf_random,3,3.2815442,3.281544065475464,469.5,0.04740466599285183,10,0,10
574,mf_random,3,3.853061,3.853061079978943,952.0,0.06349534858088983,10,1,10
575,mf_random,3,4.200985,4.200984597206116,1478.5,0.05142036153643694,10,2,10
576,mf_random,3,4.237628,4.237628316879272,1752.5,0.05523890548531099,10,3,10
577,mf_random,3,4.3352237,4.335223317146301,2304.0,0.0483194892957336,10,4,10
578,mf_random,3,4.420886,4.420886278152466,2808.0,0.062454827957513115,10,5,10
579,mf_random,3,4.420886,4.420886278152466,3249.0,0.062454827957513115,10,6,10
580,mf_random,3,4.4701276,4.470127201080322,3690.5,0.058166818251083593,10,7,10
581,mf_random,3,4.474477,4.474476432800293,4198.0,0.06894738676223534,10,8,10
582,mf_random,3,4.9473104,4.947309827804565,4524.0,0.06409568453144238,10,9,10
583,mf_random,3,4.9665422,4.966541814804077,5068.0,0.0542504983256282,10,10,10
584,mf_random,3,5.046455,5.046455192565918,5524.5,0.05373349816901674,10,11,10
585,mf_random,3,5.27145,5.271449851989746,5928.0,0.042669726714635016,10,12,10
586,mf_random,3,5.27145,5.271449851989746,6372.0,0.042669726714635016,10,13,10
587,mf_random,3,5.318835,5.318834543228149,6822.5,0.039430593860611284,10,14,10
588,mf_random,3,5.447336,5.447336292266845,7061.5,0.04748080775698297,10,15,10
589,mf_random,3,5.447336,5.447336292266845,7470.0,0.04748080775698297,10,16,10
590,mf_random,3,5.447336,5.447336292266845,7715.0,0.04748080775698297,10,17,10
591,mf_random,3,5.447336,5.447336292266845,8152.0,0.04748080775698297,10,18,10
592,mf_random,3,5.447336,5.447336292266845,8736.0,0.04748080775698297,10,19,10
593,mf_random,3,5.447336,5.447336292266845,9228.5,0.04748080775698297,10,20,10
594,mf_random,3,5.447336,5.447336292266845,9623.0,0.04748080775698297,10,21,10
595,mf_random,3,5.6347723,5.634772443771363,10113.0,0.05867418172736258,10,22,10
596,mf_random,3,5.700338,5.7003377914428714,10650.5,0.05587171106010338,10,23,10
597,mf_random,3,5.7217484,5.7217484474182125,11072.5,0.06334432159991808,10,24,10
598,mf_random,3,5.91317,5.913169956207275,11571.0,0.06994270779029269,10,25,10
599,mf_random,3,5.91317,5.913169956207275,12052.0,0.06994270779029269,10,26,10
600,mf_random,3,6.0222707,6.022270631790161,12591.0,0.07607549696895541,10,27,10
601,mf_random,3,6.0222707,6.022270631790161,13056.5,0.07607549696895541,10,28,10
602,mf_random,3,6.0222707,6.022270631790161,13502.5,0.07607549696895541,10,29,10
603,mf_random,3,6.0399714,6.039971446990966,14047.0,0.07682479302475427,10,30,10
604,mf_random,3,6.0399714,6.039971446990966,14539.0,0.07682479302475427,10,31,10
605,mf_random,3,6.0399714,6.039971446990966,14997.5,0.07682479302475427,10,32,10
606,mf_random,3,6.0399714,6.039971446990966,15563.5,0.07682479302475427,10,33,10
607,mf_random,3,6.0399714,6.039971446990966,16056.0,0.07682479302475427,10,34,10
608,mf_random,3,6.0399714,6.039971446990966,16453.0,0.07682479302475427,10,35,10
609,mf_random,3,6.0399714,6.039971446990966,16965.5,0.07682479302475427,10,36,10
610,mf_random,3,6.0399714,6.039971446990966,17495.5,0.07682479302475427,10,37,10
611,mf_random,3,6.0399714,6.039971446990966,17996.5,0.07682479302475427,10,38,10
612,mf_random,3,6.0399714,6.039971446990966,18461.0,0.07682479302475427,10,39,10
613,mf_random,3,6.0399714,6.039971446990966,18719.0,0.07682479302475427,10,40,10
614,mf_random,3,6.120905,6.1209053039550785,19036.5,0.0771271476760624,10,41,10
615,mf_random,3,6.120905,6.1209053039550785,19524.5,0.0771271476760624,10,42,10
616,mf_random,3,2.1716175,2.1459017062187193,469.5,0.04847144584892129,47,0,50
617,mf_random,3,2.7110648,2.6982303047180176,952.0,0.0494975755362056,47,1,50
618,mf_random,3,3.029209,3.022073926925659,1478.5,0.045775465889956735,48,2,50
619,mf_random,3,3.214167,3.2141672372817993,1752.5,0.0450806271563359,50,3,50
620,mf_random,3,3.2936642,3.2936639547348023,2304.0,0.04660937713502118,50,4,50
621,mf_random,3,3.4320307,3.432030634880066,2808.0,0.049247625416147474,50,5,50
622,mf_random,3,3.4922214,3.486958985328674,3249.0,0.04895917727133765,49,6,50
623,mf_random,3,3.5463548,3.5430961418151856,3690.5,0.05346671400084719,49,7,50
624,mf_random,3,3.5913825,3.588444561958313,4198.0,0.05431412848855177,49,8,50
625,mf_random,3,3.7518551,3.7328184509277342,4524.0,0.059439880849925186,47,9,50
626,mf_random,3,3.787531,3.7720106840133667,5068.0,0.05644114507171851,47,10,50
627,mf_random,3,3.8884957,3.872745323181152,5524.5,0.055756296629942775,47,11,50
628,mf_random,3,4.0668197,4.060706729888916,5928.0,0.05542238555531869,48,12,50
629,mf_random,3,4.094881,4.090364031791687,6372.0,0.05100595497632504,49,13,50
630,mf_random,3,4.149817,4.1255045413970945,6822.5,0.05190805364360937,48,14,50
631,mf_random,3,4.2376986,4.196622152328491,7061.5,0.05562735999329536,47,15,50
632,mf_random,3,4.2654324,4.2286152839660645,7470.0,0.05566134232494554,47,16,50
633,mf_random,3,4.2742662,4.237923631668091,7715.0,0.05568603907839642,47,17,50
634,mf_random,3,4.2757325,4.239824948310852,8152.0,0.055575207681995656,47,18,50
635,mf_random,3,4.2757325,4.239824948310852,8736.0,0.055575207681995656,47,19,50
636,mf_random,3,4.2757325,4.239824948310852,9228.5,0.055575207681995656,47,20,50
637,mf_random,3,4.2842107,4.2493586301803585,9623.0,0.05498055795950878,48,21,50
638,mf_random,3,4.3581734,4.324567613601684,10113.0,0.056367330594681096,48,22,50
639,mf_random,3,4.3990064,4.367571368217468,10650.5,0.05872566303288439,47,23,50
640,mf_random,3,4.470522,4.442637405395508,11072.5,0.05199389993180834,47,24,50
641,mf_random,3,4.5492797,4.522721529006958,11571.0,0.05046813141697261,47,25,50
642,mf_random,3,4.5871367,4.560893635749817,12052.0,0.05017780072660159,47,26,50
643,mf_random,3,4.6611085,4.638386454582214,12591.0,0.04986220525167813,47,27,50
644,mf_random,3,4.680846,4.658324398994446,13056.5,0.04898172885889543,47,28,50
645,mf_random,3,4.680846,4.658324398994446,13502.5,0.04898172885889543,47,29,50
646,mf_random,3,4.7099953,4.6881404209136965,14047.0,0.05028179357597015,47,30,50
647,mf_random,3,4.726789,4.7032747554779055,14539.0,0.05264826045768185,46,31,50
648,mf_random,3,4.749007,4.727992768287659,14997.5,0.05298911620108667,46,32,50
649,mf_random,3,4.7625976,4.73399655342102,15563.5,0.05352017778701811,45,33,50
650,mf_random,3,4.7992945,4.772706642150879,16056.0,0.053146883342069996,45,34,50
651,mf_random,3,4.7992945,4.772706642150879,16453.0,0.053146883342069996,45,35,50
652,mf_random,3,4.7992945,4.772706642150879,16965.5,0.053146883342069996,45,36,50
653,mf_random,3,4.837017,4.812809286117553,17495.5,0.05250710825694761,46,37,50
654,mf_random,3,4.8456364,4.8233802700042725,17996.5,0.055182447637199684,46,38,50
655,mf_random,3,4.8475385,4.8269454193115235,18461.0,0.05526001349096827,46,39,50
656,mf_random,3,4.854104,4.835333786010742,18719.0,0.05560746275683768,46,40,50
657,mf_random,3,4.899314,4.876668224334717,19036.5,0.056928134971467,45,41,50
658,mf_random,3,4.9048533,4.884099569320679,19524.5,0.056181399809617304,45,42,50
659,mf_random,3,1.3441021,0.93155572200194,469.5,0.046498682768734347,84,0,100
660,mf_random,3,2.1266234,2.0386052644252777,952.0,0.049592223452900625,85,1,100
661,mf_random,3,2.4669433,2.4160223484039305,1478.5,0.05122203553318389,85,2,100
662,mf_random,3,2.6819339,2.6452245044708254,1752.5,0.051237641438680814,88,3,100
663,mf_random,3,2.7615228,2.7359665143489837,2304.0,0.046648224494267754,89,4,100
664,mf_random,3,2.8971448,2.8782859659194946,2808.0,0.05026766171762417,91,5,100
665,mf_random,3,2.9888022,2.9708859443664553,3249.0,0.050928797286416826,90,6,100
666,mf_random,3,3.0838916,3.067695200443268,3690.5,0.04667205655340094,94,7,100
667,mf_random,3,3.1333082,3.118985266685486,4198.0,0.04655853238407367,97,8,100
668,mf_random,3,3.2442744,3.2121865224838255,4524.0,0.04696273068313327,95,9,100
669,mf_random,3,3.2938519,3.266486210823059,5068.0,0.04531928758599184,95,10,100
670,mf_random,3,3.3760328,3.3481774854660036,5524.5,0.048056042923465825,94,11,100
671,mf_random,3,3.526038,3.5018867087364196,5928.0,0.04882556843589601,94,12,100
672,mf_random,3,3.569847,3.549977605342865,6372.0,0.04766452196252566,94,13,100
673,mf_random,3,3.6163054,3.583931429386139,6822.5,0.04835240656031876,94,14,100
674,mf_random,3,3.6948414,3.6449280190467834,7061.5,0.04959523182923156,92,15,100
675,mf_random,3,3.7438629,3.696022181510925,7470.0,0.05366695666136888,92,16,100
676,mf_random,3,3.77056,3.728530535697937,7715.0,0.0530780861517838,93,17,100
677,mf_random,3,3.7785592,3.73784695148468,8152.0,0.05407211498949168,93,18,100
678,mf_random,3,3.787176,3.748317165374756,8736.0,0.053453110463393204,94,19,100
679,mf_random,3,3.7981794,3.7611027646064756,9228.5,0.052844387018136374,94,20,100
680,mf_random,3,3.8189745,3.7848562955856324,9623.0,0.05362796659071968,94,21,100
681,mf_random,3,3.874843,3.842817876338959,10113.0,0.05292505681401118,94,22,100
682,mf_random,3,3.9199288,3.8924883675575255,10650.5,0.052769907559434996,95,23,100
683,mf_random,3,3.9893637,3.958900816440582,11072.5,0.05151631592836453,95,24,100
684,mf_random,3,4.0468926,4.0186639142036436,11571.0,0.04967481754420425,95,25,100
685,mf_random,3,4.0871143,4.059812862873077,12052.0,0.051922605014625756,94,26,100
686,mf_random,3,4.141284,4.115287675857544,12591.0,0.05250148659391124,94,27,100
687,mf_random,3,4.1569233,4.131769249439239,13056.5,0.05173101300328619,94,28,100
688,mf_random,3,4.158669,4.133855764865875,13502.5,0.05174365912489024,94,29,100
689,mf_random,3,4.184318,4.160529026985168,14047.0,0.05308796963583075,94,30,100
690,mf_random,3,4.201947,4.172289927005767,14539.0,0.05392836953185852,92,31,100
691,mf_random,3,4.2280083,4.199894089698791,14997.5,0.05430404697991121,92,32,100
692,mf_random,3,4.2491894,4.212991940975189,15563.5,0.05431469020465912,91,33,100
693,mf_random,3,4.283834,4.249490869045258,16056.0,0.05369582687819875,92,34,100
694,mf_random,3,4.283834,4.2496608853340145,16453.0,0.05369582687819875,92,35,100
695,mf_random,3,4.283834,4.2496608853340145,16965.5,0.05369582687819875,92,36,100
696,mf_random,3,4.311926,4.2786730289459225,17495.5,0.05411400573241033,92,37,100
697,mf_random,3,4.323074,4.290852305889129,17996.5,0.05480455585716766,93,38,100
698,mf_random,3,4.32887,4.297261199951172,18461.0,0.05443383732603998,93,39,100
699,mf_random,3,4.3374805,4.306311457157135,18719.0,0.05415969912109705,93,40,100
700,mf_random,3,4.378122,4.340870616436004,19036.5,0.05490068795959968,93,41,100
701,mf_random,3,4.392584,4.355131537914276,19524.5,0.05417699108951275,92,42,100
702,mf_random,3,0.47331432,0.3958302665967494,469.5,0.038432862595731525,103,0,200
703,mf_random,3,1.2798822,0.7397270996402949,952.0,0.04478025448457957,152,1,200
704,mf_random,3,1.8491452,1.5705204961169512,1478.5,0.045905099569688,152,2,200
705,mf_random,3,2.124698,1.9706550151109696,1752.5,0.04863126130140622,156,3,200
706,mf_random,3,2.2421443,2.1224124670028686,2304.0,0.04654018191180774,161,4,200
707,mf_random,3,2.3909855,2.310641270875931,2808.0,0.04764834554161147,167,5,200
